,AppOK,AppData,DataFile,EMFOK,DskLocal,PrtThread,GDIIN,PrtSpool,PrtDriver,GDIOUT,DrvSet,DrvOK,PrtDataOut,PrtSel,PrtPath,NetOK,NtwrkCnfg,PTROFFLINE,PrtCbl,LclOK,PrtPort,CblPrtHrdwrOK,DS_NTOK,PrtMpTPth,DS_LCLOK,NetPrint,PC2PRT,DSApplctn,PrtOn,PrtData,PrtPaper,PrtMem,PrtTimeOut,FllCrrptdBffr,TnrSpply,Problem1,AppDtGnTm,PrntPrcssTm,DeskPrntSpd,CmpltPgPrntd,PgOrnttnOK,PrntngArOK,NnPSGrphc,GrphcsRltdDrvrSttngs,EPSGrphc,PSGRAPHIC,Problem4,PrtPScript,TTOK,FntInstlltn,PrntrAccptsTrtyp,NnTTOK,ScrnFntNtPrntrFnt,TrTypFnts,Problem5,LclGrbld,NtGrbld,GrbldOtpt,HrglssDrtnAftrPrnt,REPEAT,AvlblVrtlMmry,PSERRMEM,TstpsTxt,GrbldPS,IncmpltPS,PrtFile,PrtIcon,Problem6,Problem3,NtSpd,PrtQueue,Problem2,PrtStatPaper,PrtStatToner,PrtStatMem,PrtStatOff
PrtData,0.840800540637627,0.8405164088895339,0.8283860961699747,0.8190395484891712,0.8315686546438366,0.8344589859348062,0.8271287821709903,0.8246770144704976,0.8438089940036203,0.8241950155264189,0.8196061842277251,0.834472152842348,0.8404916772430087,0.8446068983740043,0.8555731847336626,0.8343294983325873,0.8159958994763995,0.8311486186459115,0.8500517999813327,0.8562457375790713,0.8378177657244876,0.8504690164499373,0.8544572639025696,0.8157810303670605,0.8727824283550325,0.8096446029059213,0.8427166385912513,0.8277140988795648,0.8648431095568029,0.0,0.8685234054420566,0.8091846559844407,0.8154673480718234,0.8358297108437929,0.8376742001422041,0.7713004064568358,0.8052733208762758,0.8024283229446609,0.8309398571426602,0.8479567159021674,0.8086815619184298,0.8059024715650184,0.8299836914122046,0.7913754876466368,0.8031782154456378,0.8444279219743572,0.7416568568624267,0.8347123882816899,0.8117403819822279,0.794241074390189,0.8111860814030123,0.7937611992564102,0.7858606847427402,0.7920927678291622,0.7771148396211206,0.8203620408388999,0.790611159393948,0.8249491719529083,0.8121034303778061,0.8142457488085241,0.7901661413316672,0.812127492861109,0.8423038448886951,0.8222834019151608,0.7959093554773077,0.8301476349421969,0.8115825529173155,0.7851248894811288,0.7914922207529417,0.8171003418135864,0.8051953201922178,0.7643229985882432,0.816189597879434,0.8336892601851231,0.8489864602349554,0.8160599467029948
PrtPaper,0.840992171323206,0.7944711879365352,0.8183166951582551,0.821021848246434,0.8366577479474301,0.8060391663909461,0.7765443403722805,0.8144505920501746,0.7993005645477256,0.7870719488062282,0.8163455528391567,0.8042306931264372,0.7941176936772398,0.8254364321259021,0.8182748958258997,0.8141113302312879,0.8149397749785492,0.8281504570686485,0.8260707586194378,0.8025678179908279,0.7830174412747668,0.8329017775848038,0.8209590359572433,0.7978197951500341,0.846033322329632,0.7758235358648361,0.8497681990421547,0.8047446097122427,0.851600626829438,0.8685234054420566,0.0,0.8065454124362491,0.8064795306409465,0.8203299264662558,0.8674909955098294,0.7900934255501262,0.7993070515811628,0.7821992518667338,0.8173973993956603,0.8430731276660992,0.8307666627311348,0.8334180142632015,0.8068994826100019,0.7919524449908406,0.7871022803307678,0.8004330267064307,0.7602825532666412,0.8103149861973675,0.7924937886481308,0.7915675256368282,0.7908170825486837,0.7837506138370375,0.7933289484276412,0.7885236812549996,0.7801810061980512,0.7831196417862504,0.7673092768477777,0.798727873835917,0.7983789653537834,0.795412812899188,0.7975171811592358,0.8027980891737247,0.82692955850449,0.7900090831249604,0.7967951523509869,0.8098338461192539,0.8178085259435516,0.8005868416267903,0.8064153214637637,0.7837294195260625,0.8098757272209898,0.7589407624926087,0.8586205976002891,0.8608245489737777,0.8532954055334919,0.8560481910733182
PrtMem,0.8006165783762756,0.7553542400562302,0.8325753433744447,0.8005856577871013,0.8669044206603638,0.8051326947801027,0.7740537461689236,0.7863515444725391,0.811510318425956,0.770292443710209,0.8461161478797966,0.8286800448165512,0.752674716955723,0.819106476635821,0.8104440791857489,0.8393536473268668,0.8220903782059469,0.8036970043832012,0.807823148087126,0.8094302213945519,0.7863163046639828,0.7810406392757656,0.7753133632886026,0.8127453031579139,0.7818843124974342,0.7965440198844425,0.7861979478896968,0.7982480360072767,0.8280305883295296,0.8091846559844407,0.8065454124362491,0.0,0.8388924096752204,0.8730664939807388,0.8653682908538696,0.7891385192654845,0.8315206100267342,0.8495357523006279,0.7962133289563604,0.7793715612462594,0.8131459670554407,0.8250291957983265,0.8217400689633902,0.8584882493998557,0.835723018388952,0.8484761436352976,0.8344187582463931,0.8299672321673285,0.8339403924916065,0.7785564560261792,0.853894742864713,0.7921071707293047,0.8425282062885325,0.7728169280695041,0.8180550968353502,0.8271973767594649,0.8240516097407123,0.8333657831641802,0.8268541657304578,0.8176164513611788,0.8748806885691093,0.915306536199299,0.7986089785773025,0.8368849919802129,0.8380301138529168,0.8000716990429938,0.8340275287014945,0.8290759071727963,0.8607319478629093,0.8134150152789892,0.8156559946377987,0.7995309483715052,0.7814287648246661,0.8409403928809932,0.8400085429670501,0.7988955354604743
PrtTimeOut,0.8007255148922611,0.7418764859740865,0.7867007245922204,0.7737128316876216,0.829396007531464,0.8277839086897288,0.7483007542493844,0.7937044858665537,0.781798799171926,0.7746998873927922,0.813777926992054,0.8467266314420698,0.7792483181777614,0.8188221386343153,0.8472438718803055,0.8719309515722053,0.8224504803495818,0.8258499338020189,0.8489640365382426,0.8522903229222317,0.8122692481895856,0.8227061789562059,0.8157030155077627,0.8235173147921142,0.823497206065286,0.8374199743256383,0.8340026738604587,0.7960066490577014,0.8625074786438273,0.8154673480718234,0.8064795306409465,0.8388924096752204,0.0,0.8766762339648511,0.8311124283315208,0.8284791580217401,0.8190780211686672,0.8100873427895674,0.7769116046168647,0.7634871496723108,0.795949652951508,0.7756188881737953,0.7731638371944476,0.7940474495460621,0.8105203662649727,0.8237031869024589,0.812181816145191,0.7842148599360219,0.8045152389659546,0.7654313236489323,0.7963010039413,0.7428939082252106,0.8226228402436812,0.7314385360295512,0.7919556830228007,0.8711949038862542,0.8638920498541386,0.864797633360089,0.8800598551229368,0.8268377068227857,0.7881408242434526,0.8615184543678699,0.8160700850757078,0.8499024724415576,0.8681156950861345,0.8096779600357067,0.8419393046189365,0.8666445613377606,0.8359328738793526,0.8479922497750085,0.8151250596879974,0.7988805658982157,0.8239816742065265,0.8238612869801667,0.8372422507108596,0.8616057071519487
FllCrrptdBffr,0.822584496451211,0.7794570818498336,0.8375127271691206,0.792821107519436,0.8526356011802452,0.8341368803126342,0.7689663007054103,0.8127074587995625,0.8115699158639441,0.7904490594482992,0.8507700884683713,0.8336589427838899,0.7771483203845884,0.8316230796035826,0.8287545139844944,0.8403383408724672,0.8273734638239775,0.8569731850241532,0.8500630945942611,0.8290706678271591,0.8066568657117968,0.8012223445411876,0.8055693129351741,0.8131862618515466,0.8226663768023378,0.8270299549667899,0.8153231876933501,0.8456700496178441,0.8443599951101548,0.8358297108437929,0.8203299264662558,0.8730664939807388,0.8766762339648511,0.0,0.8280350828158296,0.8111753556523612,0.8251548170066365,0.8237060428677945,0.7889398113380592,0.7819767044923587,0.8289480408200528,0.811988172932798,0.8106085626337458,0.8288266285051316,0.8316085281229693,0.8530194119905816,0.8310550196192885,0.7998351550635733,0.8310847781156137,0.7786176414593817,0.8209257679149988,0.7863588356001918,0.8364671428619423,0.771872994269244,0.8106291680500621,0.8833661694469556,0.8800630782126605,0.8824388969166624,0.8578457194262824,0.8906791201492634,0.8253539743480647,0.8801914348563018,0.810621657733547,0.865432016443525,0.8754025338066844,0.8168443373161282,0.82509952987226,0.8521096656201709,0.8433862166660282,0.8086005535029996,0.8379294163544933,0.8501313888468677,0.8177264091652731,0.8354838683918799,0.8611606604339189,0.8202535479551192
TnrSpply,0.8190119205007933,0.7803230496770708,0.7959141956451463,0.7970992912019248,0.8734979549496908,0.8255398017707213,0.7796149236117887,0.7920471577324292,0.8182516311517634,0.7865186124889807,0.8432997941079874,0.8613128864872616,0.7780887119560383,0.8239870271347739,0.8389123244346788,0.8377083010654629,0.8305839598272375,0.810428245697487,0.8197551710375182,0.8374631241454592,0.8006809128177802,0.8088923826375114,0.7809946586723179,0.8120619092139991,0.8041805820000325,0.795155346271512,0.8126757951464709,0.805305948969755,0.8401834634086205,0.8376742001422041,0.8674909955098294,0.8653682908538696,0.8311124283315208,0.8280350828158296,0.0,0.8224900071266651,0.8091029837043975,0.814546171880931,0.7977180094673204,0.8159019100217567,0.8243187016105481,0.8194767392661397,0.8092478805801951,0.8576325477425,0.8264157299576209,0.8119023045789084,0.8282452030968838,0.8200267397565328,0.8329426619966128,0.7975150620597172,0.8379987341803253,0.7775670396934181,0.8376062367175692,0.781351686627431,0.810974804897696,0.8212684843150875,0.8116408983663791,0.8366442026320978,0.8233931276686391,0.7963817408695407,0.8128997288250017,0.8387453793154694,0.8196805044806249,0.8245739498453154,0.8054943601110649,0.8320034933758148,0.8537608672643635,0.8146779726399433,0.8635316898375445,0.8101264911751259,0.802886827846979,0.8020672529320071,0.8133947498652714,0.8839091581073909,0.8243782830074594,0.8417634934395851
Problem1,0.7797902954315384,0.7215454454419017,0.7252695317382742,0.7676419191561664,0.7764904436257514,0.8114265165862979,0.7093886609068707,0.7382751730932019,0.7427345145925792,0.7390148424381869,0.7578401868241781,0.8249370836326751,0.7408733895072598,0.7770135510369321,0.8025673066882415,0.7718837647917942,0.759392076009368,0.8014698482717435,0.763247351979718,0.8103516617107787,0.7456325527932687,0.7563232001482486,0.7757057444934976,0.7520362639154377,0.7756823460801201,0.7443857581064439,0.7961282506683345,0.7672944596740031,0.8269040691384996,0.7713004064568358,0.7900934255501262,0.7891385192654845,0.8284791580217401,0.8111753556523612,0.8224900071266651,0.0,0.7508635862090698,0.7270888358847936,0.7417737390936909,0.7821309440308937,0.7614751981435105,0.7987443934670452,0.7386410605484316,0.7572375599053184,0.7780149427620561,0.7682729716277922,0.7967465122249903,0.7682432160864021,0.8028887947707016,0.7198598871358898,0.7350181240963198,0.7372969641959739,0.784175946557574,0.6983073592381226,0.7784268681868353,0.8044124607878264,0.7703516986224331,0.8413013192806634,0.7941766557736666,0.7940312484265608,0.7369912070536024,0.8202212584628606,0.7562864556830924,0.8091352586591991,0.7817219467624714,0.7644636031471679,0.8091588124015312,0.840018924001047,0.8188230959971408,0.7393051257048956,0.7929688385720726,0.8296981805384727,0.7664070167722755,0.8125990088087699,0.7556039721854467,0.8485564892123557
AppDtGnTm,0.8146763835006098,0.7840533449059602,0.8161186859541018,0.8141361738697187,0.8402695174963124,0.836442432954886,0.7846877022304785,0.8269161027959329,0.8187783941064513,0.7588975595419227,0.8240533427154018,0.7806539421894937,0.7400025630804987,0.8029085845187901,0.8316819089354152,0.8348109897908456,0.8038020538656516,0.8059736837166842,0.7792340070921759,0.7682374759203031,0.7649422324721055,0.7592829800424996,0.7789108256010286,0.8040283800643045,0.7694385801084358,0.7902703982996542,0.7908754345128713,0.8186864420795413,0.7852550258099482,0.8052733208762758,0.7993070515811628,0.8315206100267342,0.8190780211686672,0.8251548170066365,0.8091029837043975,0.7508635862090698,0.0,0.8794878945580388,0.8206688940502965,0.7707396960967732,0.8078623210854017,0.768450071760394,0.8158516166974148,0.8046436526946745,0.804861139129216,0.8222969086849927,0.7743292187250546,0.7672284528624899,0.7825692862310866,0.7504822904816052,0.8382584734538526,0.7454462455408251,0.8157666990475032,0.7875736668227503,0.7961156506737599,0.7817987840856765,0.806815816997664,0.7825445506816779,0.8473665618551729,0.8233588852580258,0.8125458385841711,0.8257549684745532,0.7759406302405443,0.7909032195561922,0.8062631521040613,0.7960382323663909,0.7826405173851035,0.8955810414233918,0.811459727030199,0.8685346379795887,0.8342751401347952,0.7713053964279224,0.7790853445261758,0.8027876503518512,0.8079685601617953,0.768006090910217
PrntPrcssTm,0.8055233467033178,0.8137052451783306,0.8226319146460153,0.8132740343139568,0.8395361037925262,0.8589914921449414,0.8189722235901565,0.8143599707609315,0.8143928653534821,0.8118415503004471,0.8237579297506737,0.7952753388635382,0.7822500771428694,0.7913952759270929,0.8152760287118972,0.8201361686733161,0.7923748795236373,0.8464991916437811,0.7929238083605319,0.8016590535513674,0.7907143967586279,0.7746008756725522,0.7692837503017608,0.7956768901920866,0.7719695355997125,0.8230618390594967,0.7878900337612207,0.7867956454791168,0.7971928805783933,0.8024283229446609,0.7821992518667338,0.8495357523006279,0.8100873427895674,0.8237060428677945,0.814546171880931,0.7270888358847936,0.8794878945580388,0.0,0.8327478968211559,0.7654385428881282,0.7957544984445383,0.7867320523952042,0.8274156480729283,0.8174507203217735,0.8077904006727923,0.8169194905123417,0.7631773970066592,0.7937071274639128,0.8325014294645464,0.7966587219775736,0.8747746039288714,0.7788724647691454,0.8008560264044867,0.8077536762429749,0.7861419834661759,0.7824382893323951,0.7939597112239183,0.7730276754832561,0.8442957447180723,0.8166119868459999,0.8696595702642338,0.836196321525853,0.7789753743230624,0.7898629014565053,0.8038148167869748,0.8200959366949917,0.7949214221797237,0.8441652510806787,0.8158501393254814,0.857121956209688,0.7951691800153065,0.7585730154250261,0.822515381030667,0.7929872186553736,0.832772677668711,0.7722610739729521
DeskPrntSpd,0.8291333254402997,0.8003138762756554,0.7973855808247232,0.8396524567265257,0.802776261875828,0.8116991577345741,0.7786677679830385,0.8218605503319669,0.8046929261328952,0.8049255070411326,0.8174738565982922,0.7800225630392768,0.7836092763290241,0.8053003321357599,0.8031080367117742,0.8147191327346329,0.8035488809513511,0.7764230737603296,0.7884870774093116,0.76354236401856,0.7696557669701556,0.8236246740180823,0.8294440351252615,0.7697871713797351,0.8190591193028741,0.7762892326747662,0.820552268901381,0.793618920306784,0.8057385003730272,0.8309398571426602,0.8173973993956603,0.7962133289563604,0.7769116046168647,0.7889398113380592,0.7977180094673204,0.7417737390936909,0.8206688940502965,0.8327478968211559,0.0,0.8486100955868798,0.8223302031758664,0.8066402145194318,0.8149208300294866,0.8038904460179371,0.767682903386848,0.8021802454816007,0.7709675044231306,0.7854709866127486,0.7793214384156086,0.7753276455144468,0.8213013742263333,0.7857405224586069,0.790747961817322,0.8156595133936398,0.7931518761610474,0.7689581384337203,0.7711608416257884,0.7639529635071663,0.7904988733862592,0.7877684424214939,0.8055067162514746,0.7770112801705472,0.7933439184482077,0.7654328198672609,0.7801374823634757,0.7947944061949314,0.8183268749971297,0.8103411391329819,0.7817064957941866,0.8229877064573815,0.8105319279897242,0.7687749952894898,0.809241109735686,0.7920432183856366,0.8381278010985842,0.7789363729423537
CmpltPgPrntd,0.8214551052375677,0.7765174850702166,0.777873766119553,0.8371784317588656,0.7856975950683204,0.7976281071729829,0.7506101456975326,0.8087714523883626,0.7842258231871087,0.8229630878056343,0.7792720696105513,0.7796206783718957,0.8244955776859981,0.8040399202812439,0.807131941280633,0.7950429473307605,0.8003604171473762,0.7767645578961305,0.7816911897651079,0.7762035048180479,0.7624452739573153,0.8242481473928409,0.8517638669087313,0.7700882719653248,0.8545557435076427,0.7541137266871908,0.8372977805528449,0.7671684906051924,0.8198523028900977,0.8479567159021674,0.8430731276660992,0.7793715612462594,0.7634871496723108,0.7819767044923587,0.8159019100217567,0.7821309440308937,0.7707396960967732,0.7654385428881282,0.8486100955868798,0.0,0.8226257909290607,0.8107334365472177,0.785741886880781,0.7740366024300647,0.7691250385173387,0.7990248690393467,0.753068511835496,0.7759184505327621,0.7841776459582203,0.759891937374032,0.7571012810310044,0.7532012691080814,0.7731770498239845,0.7820127434539712,0.7848712227820372,0.7763048543319302,0.7517897120089556,0.7721861284301477,0.767386350466438,0.800370355953107,0.7827304112487411,0.7685314944895254,0.807691136633856,0.7681486009340716,0.7669104044154097,0.8022205753492475,0.7857690409225897,0.7895607167194812,0.7897384880865648,0.7617874805189119,0.7943500550842193,0.7641838056032495,0.7842653999196199,0.7750562195720357,0.7886002568110579,0.7783317384163606
PgOrnttnOK,0.8346715758637365,0.805005186357352,0.7887974068765007,0.8102829598395681,0.8089670681780852,0.8022006636045645,0.7746075050205558,0.8274502274399437,0.840950098747631,0.7912346012517142,0.8625170963780102,0.8144660173831724,0.7718714456024083,0.8514116039563179,0.8388930727695176,0.8102214125875057,0.8385990880708574,0.7951849395856915,0.8127031696933323,0.8055381019716303,0.8382830146064415,0.8234884438034467,0.7915106070454745,0.8179005829400028,0.8140726693793804,0.7990555546009686,0.8132697134600472,0.8625086717824999,0.8159718427935495,0.8086815619184298,0.8307666627311348,0.8131459670554407,0.795949652951508,0.8289480408200528,0.8243187016105481,0.7614751981435105,0.8078623210854017,0.7957544984445383,0.8223302031758664,0.8226257909290607,0.0,0.8821658023208018,0.8206080813841186,0.8226967678967345,0.8213648181555212,0.8168587332369526,0.8235207582596115,0.7942383483681066,0.8167480539839046,0.7985115551997513,0.8119048527448371,0.7724164232411463,0.8653851766345098,0.8293372982690744,0.8486260187153695,0.8192510784417621,0.8146617832095842,0.8273356255792722,0.7926353253699869,0.8198496140176527,0.8143806759606291,0.801086727533326,0.8164274049006529,0.8194001137632444,0.8247348657761727,0.8198543472523458,0.8122624038920074,0.7952083359776964,0.8813940384357104,0.767577098266696,0.8194427300197307,0.8202225104322856,0.8067544859644752,0.8172020835315599,0.8114497749200201,0.7927640167143221
PrntngArOK,0.8576306240693483,0.7822982274150904,0.7916495698132222,0.8311080279610661,0.8096382297959166,0.8098627979519027,0.7752321655631345,0.8238000964671411,0.8289000753490974,0.8127753791714196,0.8093306499845763,0.8226223315759734,0.793314816971913,0.8259933524788543,0.8191865856402867,0.7917556745689803,0.806838676572867,0.807721990809824,0.7997312453485593,0.8096962556721219,0.8041964261695793,0.8244070408949596,0.8157009133926245,0.7900545286724967,0.824758287445575,0.7796218804070073,0.829333429264227,0.8366587415276121,0.8156985311995251,0.8059024715650184,0.8334180142632015,0.8250291957983265,0.7756188881737953,0.811988172932798,0.8194767392661397,0.7987443934670452,0.768450071760394,0.7867320523952042,0.8066402145194318,0.8107334365472177,0.8821658023208018,0.0,0.8260999795042875,0.7955199119440225,0.8033643058379312,0.7970462612177924,0.7755148295746671,0.826441074277149,0.8109124388808643,0.7820088508679903,0.8047360533904672,0.8022488506242873,0.8036381820931177,0.8079438405004584,0.7851361094914836,0.7842103726146642,0.7669242544848879,0.8068737664068114,0.7710881514529415,0.8054252728381884,0.8050747902739759,0.8147010167524232,0.8024282784976325,0.7964026027173285,0.7911343118725067,0.8111529531484513,0.8024081282476436,0.772277636743918,0.8646794975165226,0.7472048126637025,0.8180171359917889,0.7945302199421801,0.7968318767415966,0.8389997746556,0.8290229421173799,0.8121033332866399
NnPSGrphc,0.8140578952916108,0.8467047842520318,0.8179163312448832,0.8260428196569434,0.8101970913610296,0.8107889998973836,0.837228439863769,0.8264775699923357,0.8443994834127949,0.8251201955527159,0.8257834587316712,0.795989034053579,0.785858113351377,0.8098054883600815,0.8036608961533883,0.7981586935704662,0.796960940093486,0.7839414607289303,0.7983084478037302,0.7737697139253679,0.7785880830541243,0.7939247075462447,0.7949999855035852,0.8003459498418177,0.7969255322713423,0.8048297509289672,0.8021251823730963,0.8112934845732274,0.792747764465821,0.8299836914122046,0.8068994826100019,0.8217400689633902,0.7731638371944476,0.8106085626337458,0.8092478805801951,0.7386410605484316,0.8158516166974148,0.8274156480729283,0.8149208300294866,0.785741886880781,0.8206080813841186,0.8260999795042875,0.0,0.8494470577342204,0.8472053016640345,0.8517442882068366,0.8135198877291494,0.8464059989565246,0.8199205808701424,0.7968641924228274,0.858846318678377,0.858908573663098,0.8128030977521548,0.8252842120156704,0.8051695355071573,0.7928690854695729,0.7969048734844011,0.7997481594621305,0.791059438500919,0.793302779065357,0.8186297691180309,0.8237839826393231,0.80060035281235,0.8310332611159131,0.8015127390429324,0.8015532833938829,0.8118300895905705,0.7858356510503013,0.7967114904909873,0.783694398176648,0.794017317474321,0.7914339881421252,0.7953064566536804,0.7956554407784237,0.8077898395967559,0.7758417757943543
GrphcsRltdDrvrSttngs,0.8051545935334135,0.7745334539717211,0.7808925687229016,0.7890303659033029,0.8318264779326835,0.7972185654673248,0.8010324071290809,0.7906032704361663,0.8444318901507157,0.7880853535976186,0.8931713364253681,0.853463926467602,0.7465790216992285,0.8539158006886924,0.7972114113704274,0.813203084478998,0.823810011732261,0.780575931581378,0.8118436475096671,0.7893766585764515,0.7876100301435893,0.7909961280586605,0.7655067692883966,0.7913725683769627,0.7690169877920268,0.7929551077743155,0.7721999771491483,0.8077556982869744,0.8029846711026084,0.7913754876466368,0.7919524449908406,0.8584882493998557,0.7940474495460621,0.8288266285051316,0.8576325477425,0.7572375599053184,0.8046436526946745,0.8174507203217735,0.8038904460179371,0.7740366024300647,0.8226967678967345,0.7955199119440225,0.8494470577342204,0.0,0.8635287447579576,0.8389985227786967,0.8755750421495173,0.8105978291440206,0.8372324513396817,0.8051085577918683,0.8512664842202006,0.7782236082897014,0.8442528756065829,0.8129053455240747,0.8364431538811158,0.840268332774548,0.8284541488810877,0.8393109412333893,0.7891788771647863,0.7920772016426824,0.8186977409264021,0.8248786589878742,0.7942381153029396,0.8393283764816963,0.8048272152444839,0.8043887768047155,0.8482447023565909,0.8007632246106984,0.8304701841234495,0.7961987097633776,0.7830308721529857,0.8264887420168926,0.7871670847535268,0.8040506861024836,0.8027191893031054,0.7837329275579494
EPSGrphc,0.8000313650244701,0.8056466530688047,0.8078457536373755,0.8052261139554147,0.8302977552144597,0.8134328068400969,0.8059273368738631,0.7986551651866226,0.8416485528919934,0.8050967269737362,0.866794430787618,0.8504522078713581,0.7654153650539437,0.8508848061567782,0.8243637335605579,0.8140347218633129,0.8137882606968203,0.7969218801530416,0.8001871472109391,0.8056213129659926,0.8198014933567194,0.7741769050716283,0.7734907958567744,0.8037803495726413,0.7820146139250654,0.8263666280466669,0.7836237550096857,0.8216175000350252,0.8130252896340948,0.8031782154456378,0.7871022803307678,0.835723018388952,0.8105203662649727,0.8316085281229693,0.8264157299576209,0.7780149427620561,0.804861139129216,0.8077904006727923,0.767682903386848,0.7691250385173387,0.8213648181555212,0.8033643058379312,0.8472053016640345,0.8635287447579576,0.0,0.8549404380142223,0.842370006937694,0.8387264279835915,0.8534218333556824,0.8280705533005925,0.8327587451198619,0.8047115590991739,0.8451719237059363,0.8006923750620774,0.8236336484112137,0.8354282012951687,0.8231880499674563,0.8582005635447447,0.7988288895576153,0.8046649198779092,0.8255501371581048,0.8357334490523383,0.7970476484930051,0.8672205044326249,0.8500203723623412,0.8195843149890397,0.8386503903069291,0.8030305605242207,0.8443628405838296,0.7883701852160536,0.7991237129844087,0.8143881339837519,0.7906535066659534,0.8093631969669041,0.7939811603267587,0.7890616885207389
PSGRAPHIC,0.8138950777454761,0.7948644879632816,0.7971384243342788,0.8114110404025644,0.8099328577513173,0.8157636454538147,0.8170277962549619,0.7992493705716883,0.8671509314569871,0.8121079902480681,0.830233882128507,0.833751271008475,0.7644580025314541,0.8333173480868933,0.8228163108968031,0.8142852808582294,0.8182059605402627,0.7899810924675987,0.807341786777378,0.7932547384550089,0.80425860252582,0.7906798210625023,0.7924216853732341,0.8150528290327673,0.7930853618415387,0.8348649120196513,0.8004765564285901,0.8327258498987792,0.8366448039084406,0.8444279219743572,0.8004330267064307,0.8484761436352976,0.8237031869024589,0.8530194119905816,0.8119023045789084,0.7682729716277922,0.8222969086849927,0.8169194905123417,0.8021802454816007,0.7990248690393467,0.8168587332369526,0.7970462612177924,0.8517442882068366,0.8389985227786967,0.8549404380142223,0.0,0.8360818669597577,0.854423147747825,0.8476278833469136,0.7956196937790494,0.8230796923650687,0.7940087339255215,0.8380545876019313,0.803745928761511,0.81673402093404,0.8464189691367305,0.8408768223469184,0.8533751148251969,0.8106316206143394,0.846875827196412,0.8478899782432243,0.8901648096708306,0.7998003215068777,0.8929230735911244,0.8408802904021492,0.8152664441016675,0.8354445171158976,0.8071985536746158,0.8084986839642775,0.7760428169044179,0.7918168620016659,0.8208108588817647,0.8093343380331627,0.8104980412047301,0.8194191158950571,0.7957407588453916
Problem4,0.7521331620124102,0.7561241299182984,0.7362426986988329,0.7625873082873306,0.7730826651719848,0.7572640357541724,0.7463751610086291,0.737666155361368,0.7827746874919315,0.7559018175108825,0.8351763025910377,0.801766431181006,0.7134818470596727,0.8016013626736341,0.7711140402702252,0.7737279297422439,0.785528555762634,0.7423466175915094,0.7851376725252152,0.7617720926575681,0.7550663522468078,0.7457431837317001,0.7398393539531,0.7614780804863173,0.7533403091788684,0.7882250727389523,0.7546705489265386,0.7963635596544736,0.7913904348717604,0.7416568568624267,0.7602825532666412,0.8344187582463931,0.812181816145191,0.8310550196192885,0.8282452030968838,0.7967465122249903,0.7743292187250546,0.7631773970066592,0.7709675044231306,0.753068511835496,0.8235207582596115,0.7755148295746671,0.8135198877291494,0.8755750421495173,0.842370006937694,0.8360818669597577,0.0,0.7751501150263116,0.8187601728453061,0.7554791882766674,0.7997545181845942,0.7420486225236503,0.8635227293479923,0.7529910185356855,0.8694045030518196,0.8582742145916156,0.8586051026601266,0.8591590123419754,0.7835016130597134,0.7989752912512907,0.7765121647315912,0.8152933534366846,0.7561589086173509,0.8484684836323665,0.828568308539847,0.7765677883837422,0.8368263747163631,0.8323171898944035,0.8744672508125021,0.7480651458381801,0.746326261882419,0.8864794731121042,0.77752137032879,0.7858632659579089,0.7579981830417094,0.7837368070763222
PrtPScript,0.8211296634265265,0.8101876098289711,0.7827635257689958,0.8106766405626902,0.8136094370348071,0.8052849140877687,0.8152134845664796,0.8043022251519327,0.8428176981045183,0.8021842744272834,0.8116114075771449,0.836372288311573,0.7779609176207213,0.8331443428794796,0.8154436568738962,0.8067223869106825,0.8216975335178798,0.8096154960473378,0.8125401618269175,0.8257105009319747,0.8002755939801026,0.7960326438726703,0.8048261352420127,0.830949401310614,0.8103579654598139,0.7985543032946765,0.8007821958677819,0.7918265178796404,0.8229306063719278,0.8347123882816899,0.8103149861973675,0.8299672321673285,0.7842148599360219,0.7998351550635733,0.8200267397565328,0.7682432160864021,0.7672284528624899,0.7937071274639128,0.7854709866127486,0.7759184505327621,0.7942383483681066,0.826441074277149,0.8464059989565246,0.8105978291440206,0.8387264279835915,0.854423147747825,0.7751501150263116,0.0,0.8204520721433193,0.7935814320789162,0.8577963210249586,0.8425779673931743,0.8029709012903006,0.7994763973672158,0.7880097114677018,0.7979996364273682,0.7799269794184256,0.8173386751254192,0.7899991904095108,0.7695955254549864,0.8184282463602862,0.8321567611429301,0.7940138551811511,0.8580005581450412,0.7973929969569459,0.8112800996384182,0.8056169141588737,0.7705758657956272,0.8047346451131012,0.771245425281329,0.7935432451530826,0.7666104502468533,0.8022532482934057,0.8049286814503557,0.819190143734482,0.8052722201507321
