,Fault,F1,F97,F2,F78,F3,F4,F5,F53,F6,F7,F56,F8,F9,F10,F55,F52,F11,F12,F13,F14,F15,F16,F17,F18,F19,F41,F44,F20,F90,F21,F22,F23,F24,F25,F26,F27,F28,F92,F29,F98,F30,F31,F32,F33,F34,F35,F36,F37,F84,F96,F38,F39,F40,F42,F43,F45,F46,F47,F85,F48,F49,F50,F51,F83,F54,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F72,F86,F70,F71,F73,F74,F75,F76,F77,F79,F80,F81,F82,F87,F88,F89,F91,F93,F94,F95,F99,F100,F105,F101,F102,F103,F104,F106,F107,F108
F40,0.8323163289682058,0.7821091223237022,0.7989621121813655,0.7986692441736521,0.7718810141311712,0.8173219003652434,0.8013631164581507,0.807910618679497,0.8092034240657329,0.8536595495029009,0.8211415166826727,0.8141880451392335,0.8157880658092936,0.8474460161743876,0.8325317093583863,0.838113616877965,0.7971018281280472,0.7870689964621187,0.8306363806611536,0.8191444565014443,0.8485156013668074,0.7753158923561998,0.7928330865613431,0.8341166687265917,0.8057343872089462,0.795025035751508,0.8740759991995715,0.9029821067178838,0.820909392400896,0.8454627914776754,0.8503486208385385,0.8474976563762666,0.8669258158852378,0.8370642621788057,0.8182247236620449,0.7879191451358762,0.8251428025139627,0.8463814247863269,0.8632461097802399,0.8335606068312861,0.8423971029153206,0.8227529913704082,0.8187761275485776,0.828143792239436,0.7948350208702282,0.7912067311065446,0.8340179297011385,0.8103375399933409,0.8182367555878484,0.865327419394124,0.84204805258229,0.8385948843005832,0.8477426673662865,0.0,0.8965820723381471,0.8552634702114168,0.817200170319015,0.8574713481902655,0.8544169197613207,0.831126417637724,0.8266009341947854,0.7720582964388232,0.7937310131462358,0.8146735492162581,0.8585777524820758,0.8263526861334847,0.885648099216743,0.861087761302624,0.8520451930567026,0.8671350352444788,0.8661440066600459,0.863755341678218,0.8649007051837898,0.8321477562034589,0.876352864412203,0.8540537239660901,0.8487988497943355,0.8378105167730099,0.8581578676848074,0.8601570349681656,0.8154659109872179,0.8321354042167887,0.8164185933426398,0.8118937313785227,0.7743233009728057,0.8623338479761514,0.8239795803756013,0.8052293637514606,0.8372862190011107,0.8183747675034275,0.8377280310819205,0.7738420304340664,0.8319702080555126,0.8325285788119968,0.8236967713659124,0.8631594112823003,0.8343374645860656,0.8207365812317831,0.824679555501753,0.7898469561715245,0.8457350967719183,0.7815013317247966,0.7965597051804907,0.798931856476214,0.7772854203960264,0.7819496872613713,0.7856844682344194,0.8100754453019136,0.7922358854317475
F42,0.7867347416421382,0.8017155331854521,0.7890524166883537,0.7877940693992342,0.7847440232872922,0.8207956977353431,0.8151181777849664,0.801536012809041,0.82328198071877,0.858886607379312,0.8295550995642559,0.8296521266743042,0.8209333856374761,0.8783399407483619,0.8520606461808331,0.8311416541510571,0.7926977713707665,0.8092684129097337,0.8455545158052447,0.8324814059444008,0.8718478773597396,0.7920796083658573,0.7936257996198697,0.8215645266497861,0.8259361103237889,0.7939574904846405,0.8662886365482145,0.8756993238761042,0.8486337797662288,0.8641058913758537,0.8415493373295581,0.8447019247214088,0.8505094281848368,0.8302329769205088,0.8191685768709591,0.8073655598222957,0.8377773754887159,0.8178784193968803,0.8823887069351923,0.7943695092828208,0.8193208356699632,0.8296991755197648,0.8252039395578432,0.8220078795673322,0.8031554890162667,0.8037687424138573,0.8281451652422894,0.841547528631503,0.8246007038026621,0.8465161292416835,0.8348425876211923,0.8655073866813867,0.8392591539796858,0.8965820723381471,0.0,0.8630374085242338,0.8012589455976458,0.8390343667466831,0.8426088206232274,0.8156078515576433,0.8243302326349853,0.8131919860668899,0.8037876330331617,0.8031283468254373,0.8255836869671287,0.8516821506935359,0.8639963040369352,0.8624610288048741,0.8424247255382432,0.8688539397830963,0.8623191175891354,0.8381787378776258,0.8487277066822521,0.832068961107607,0.8463860600518668,0.8621279723290111,0.8386084479783633,0.8303980955511605,0.8090832965163198,0.8359725831179492,0.8056133979258955,0.8243041672719535,0.8061400281623797,0.8075175841246098,0.7995188101893224,0.8623782954307811,0.8295318121089515,0.8239718124002935,0.816012831429036,0.8058890358070055,0.8187609300263909,0.7761725983891342,0.8210067839261087,0.8322716026369664,0.8237969868483968,0.8504259107489969,0.8216103171985301,0.8221924496818854,0.7923359530115539,0.8036066277572951,0.8596702696255563,0.7969783959462877,0.81408753356689,0.812552223414552,0.7951024497077777,0.7698190384335946,0.7919329741780651,0.7858866495269984,0.7879914934356537
F43,0.7842669466655366,0.7856189098780477,0.7993065199289046,0.8039606515518223,0.761316761823243,0.802050764337671,0.7995971824564906,0.8017394688629441,0.7955094366402988,0.8220874935632634,0.8464493024163564,0.8058488051616328,0.7906024935244389,0.8427337089715714,0.8031453734831911,0.8134754152727542,0.8100174687801673,0.7987789984936327,0.8334198604033561,0.8175854175182766,0.850513179412266,0.7558446760980931,0.8182954663423754,0.8271391261946198,0.7790647681349482,0.8155186926395515,0.8927833128510383,0.879413764678004,0.8174097032537653,0.8630623126559387,0.8624383171923673,0.8639007667212094,0.8235633212577507,0.814792950500548,0.824245805942318,0.7942071502116304,0.8051639034941325,0.8357256142224482,0.8327933432329226,0.8133042779319792,0.8078629564118129,0.7822597539412626,0.7869095040922415,0.7967657318920844,0.7830548708245869,0.7984870973537008,0.8070167659205435,0.7734285764388887,0.7938025761167516,0.8339200652499097,0.8215883930506934,0.8280158579291057,0.8255043556784408,0.8552634702114168,0.8630374085242338,0.0,0.8013316689484096,0.8298358681361371,0.8311484457171482,0.8074729604734622,0.8035383945318024,0.7581311685602435,0.7618061572355499,0.7701265522919113,0.8063519025885224,0.7965055032777887,0.8592861027008105,0.8287613530852989,0.8579482293635327,0.8357698076833197,0.8726695922127068,0.8215149158494588,0.8875704958293688,0.8117368108638253,0.866265614305862,0.837136718087394,0.8194276618301268,0.8282749332318003,0.7962015822349643,0.8163611732217847,0.8047943986090565,0.8092416855506441,0.8335842611679846,0.8064393234364727,0.7663575452291399,0.8539556815316779,0.81078363894328,0.7841512140552034,0.8126313492748087,0.8070080074350501,0.81417704617794,0.7704434987753048,0.828954232492223,0.8255644330671861,0.8267500875533526,0.8703768861228443,0.8090665750321903,0.8129114647949149,0.8058233488466177,0.7765321995040954,0.833657521618018,0.7923090613549852,0.8071028431014314,0.8142465515253611,0.7615363814474102,0.7609614749502485,0.8040276128631894,0.7814488584387596,0.7863570847650362
F45,0.7733979494138311,0.7542227371711837,0.7593146162971737,0.7741959852675983,0.7765068208215831,0.7965902272097729,0.8008225675937112,0.7882803306900474,0.7926201160332006,0.8088608089926204,0.7984642966024331,0.7918935519463954,0.7858402672290282,0.8458850643674317,0.7685278367471812,0.8040189403742679,0.7798117466399046,0.7983457362406521,0.7865473523170418,0.8070948914142906,0.8289398127029878,0.7957969888180282,0.9030190477123323,0.8696465325617619,0.8003030835663889,0.8129606712212635,0.8163615938775214,0.8225161681190009,0.7929009002827693,0.7908920455662939,0.7945098157850502,0.8432704756597399,0.8053511909518045,0.7966726727697483,0.7955217527064635,0.7646040699177463,0.7913215554736919,0.7806862094273223,0.7967504792240989,0.7658426104779271,0.7904406169850433,0.7923630345601462,0.7747707700353265,0.7974749553068287,0.7867834314927697,0.786360296499955,0.8142977613764976,0.7963701632437288,0.7935306483355163,0.7908078653048777,0.8232479660735116,0.8560891981196701,0.8096340669437371,0.817200170319015,0.8012589455976458,0.8013316689484096,0.0,0.8308365113182896,0.7912346504214696,0.8119929932923033,0.7932779037266086,0.7716742500012546,0.7787020055289479,0.795933999464667,0.8128811770317761,0.7923689572406613,0.8270835112922287,0.795749458260374,0.8148748721782715,0.8014228200098135,0.8157392964766861,0.8057440764853748,0.7970096271844808,0.8080684786217573,0.8003981136895315,0.7950415699805603,0.7895241473593267,0.7897118857150276,0.7895485421035839,0.8237830115399455,0.8041553390989967,0.8049514437856669,0.8228421453432908,0.7945645042902125,0.7864768479683826,0.8058166467255619,0.782846644309039,0.8380667216673267,0.7951585593037286,0.7946072759304093,0.7842473743227397,0.7617175078437127,0.7777710575414487,0.7823871009796565,0.7901357882336797,0.8188625847207409,0.7606854535248693,0.7754088625713179,0.7615899321839206,0.7884313107964651,0.7934999856250381,0.7672778081546319,0.7747305287679342,0.7896925300441914,0.7657880497547572,0.7499437963769351,0.758707459109681,0.7776508544730265,0.7651936503460883
F46,0.7919842578464349,0.77772665406476,0.7951142213781301,0.7980193521378651,0.7610618222574608,0.808826680872085,0.7895440621371568,0.8041605208281449,0.8032503801688587,0.8252144809672091,0.8194957233376301,0.810762235474113,0.8028653163043267,0.8352403403903235,0.7925586544787786,0.8239871557149385,0.7869527175775686,0.7991955901239305,0.825290480980107,0.8052467754945399,0.8373364283001064,0.7752295883473403,0.8154640339206549,0.8334376414128679,0.7866758385890945,0.8196620829370304,0.8363794177799151,0.847605521411352,0.8163953897181621,0.8333325883601002,0.8375897503642629,0.8540834157277053,0.8561806806101477,0.8416129583883981,0.8055765811160803,0.7918840258226646,0.8113068518440134,0.8337445955600506,0.834881328164675,0.8234331893999893,0.8307143112594936,0.798922728702795,0.7781831454482323,0.8015071377940706,0.7887304749572748,0.793681268373519,0.8196818045012721,0.7907984631202597,0.788167915780094,0.8091793086501571,0.8263872748918079,0.8346712836860547,0.823130870380575,0.8574713481902655,0.8390343667466831,0.8298358681361371,0.8308365113182896,0.0,0.8346540823525512,0.8138873538666848,0.815180495482648,0.7733249324148798,0.7887418713866684,0.8074621190627086,0.8348427965210691,0.8062888075024781,0.8427326283988879,0.8396462975855304,0.8471093050432904,0.8381466604296725,0.8427427880606135,0.8480084825612536,0.8504042591420035,0.8195620144592357,0.8541926224523462,0.8338193215288597,0.8181171623204042,0.8243361343145341,0.8880383970533353,0.8874186085976332,0.8016089549203218,0.8111302880771477,0.8226154819367174,0.8048579562027873,0.774146236869926,0.8407504435090521,0.7920275024113194,0.8177680844043966,0.8085573183634079,0.8014792408693733,0.8032021991093212,0.7749199562233934,0.8144415795749503,0.8201481622108349,0.8487652228377395,0.8461010166201551,0.8068282139826242,0.8109168191573499,0.7771478199062383,0.7714859803493574,0.8081154009043531,0.7868039500828476,0.7871397291273483,0.7803913139000398,0.7720678471882118,0.7674577676582314,0.7826736709607687,0.7933835886758555,0.7854153466424134
F47,0.8066170547618524,0.7719327203727049,0.7874087058138768,0.7754589569825445,0.763704073487952,0.7898857195101311,0.8111511954844783,0.7974572783356914,0.7981813737657534,0.8252091339675311,0.8134051888294864,0.8112261265038063,0.79134155786505,0.8343772760005598,0.8087566846813843,0.8271665530512519,0.799156496993587,0.7791587107130847,0.8270889083750772,0.8311465491712499,0.8400261473073284,0.7810568885243864,0.7872488907616171,0.8068180554796085,0.781027815164978,0.7782053128583353,0.8425786024886622,0.858464263211777,0.8083487125857981,0.8506563427584937,0.8338154209907487,0.8428936300961973,0.8447632971346678,0.8239295188474101,0.8136963744534329,0.7596401761368109,0.809159963614944,0.8028456870076401,0.8472774780083573,0.7799789783071029,0.8463750346499653,0.7747326734521527,0.7903899196311648,0.804848517597425,0.778795207012453,0.7932253834655298,0.8072754269776674,0.7853323176907707,0.7949938931518631,0.8189349227652742,0.8357714483054612,0.820456469376304,0.8457376100261178,0.8544169197613207,0.8426088206232274,0.8311484457171482,0.7912346504214696,0.8346540823525512,0.0,0.8556763659544417,0.8426527999626541,0.7646158913490981,0.7695321742942682,0.8084730983998453,0.7957003823684606,0.7971204452525614,0.8507277938251874,0.8495702728551752,0.8372716939428771,0.8338471756370626,0.8587782782762211,0.8332911335138892,0.8637740030634005,0.823030667579052,0.8412153268427587,0.8422876589649008,0.8490293022998279,0.849166224493994,0.8262325319469928,0.8294432369079122,0.8070591805620778,0.8410985605508575,0.8243506520619631,0.8060401111160264,0.7606981641032774,0.8433950796923909,0.8200015999654674,0.8060363895009824,0.8357569089646271,0.820176014425349,0.8257379252048127,0.7844992940666122,0.8204221724237052,0.837456566358927,0.8218387717997621,0.8392638709499888,0.8467600379775861,0.8219144206112381,0.8228393664433479,0.7754331238575907,0.8387997782229214,0.771737282952832,0.7957286377422568,0.807870876541745,0.7597976949306338,0.7595298480788697,0.7672500821787662,0.7729181851636562,0.763442347515958
F85,0.7625699272142805,0.7704305083947051,0.761733867944651,0.759973917157462,0.7749859906260355,0.7931031972643263,0.7893335492496636,0.7893340046672165,0.8170603824866585,0.7940209178142794,0.8070435966919559,0.7870925649741315,0.7866103765698782,0.8240621955555572,0.776871275220911,0.810876220906793,0.7872874948574768,0.7961000445417821,0.8289774533809162,0.8502889425662222,0.8532055921762776,0.7872131119873359,0.7979045658266313,0.8146029722213313,0.7767492308925316,0.8008386345226004,0.819695457104371,0.8233873782057803,0.8223026458601694,0.8077598811106063,0.8204172556449126,0.8537152345718375,0.816423342098851,0.8093798202975994,0.825753431117703,0.7915846065850758,0.8091299409127728,0.7913269907129772,0.8007918507302486,0.7985947393294682,0.8826670867395723,0.7929848011584357,0.75551258952784,0.8022791276709323,0.7737319892318466,0.7905799616926158,0.7889556578786207,0.7585200326547678,0.8085782667577389,0.7938985771072729,0.8041527729459508,0.8267457366138935,0.842183664232813,0.831126417637724,0.8156078515576433,0.8074729604734622,0.8119929932923033,0.8138873538666848,0.8556763659544417,0.0,0.8477054056502288,0.7567314056491518,0.7584628244520314,0.825718804664087,0.8135622780501138,0.7819404456231716,0.825632016454114,0.809141254953125,0.8267468019458282,0.8232144957635178,0.8433104965019109,0.8046721416327746,0.8085533776995684,0.8283423194432816,0.8456527151038351,0.8160280178725215,0.8690763753688553,0.878980740301798,0.7929348356294553,0.82340842506119,0.8171620169595476,0.8926412121629153,0.834092507694332,0.7907225058325799,0.7705306511925849,0.806759822682181,0.8105518716267404,0.7934538469712661,0.8185847337748489,0.8020280179707538,0.8108550612306852,0.7946722698879665,0.7970547464929023,0.8023553306678326,0.7929481969390058,0.8193583412292622,0.8131862493758676,0.7949437579710181,0.774651593433866,0.7786332117801962,0.8038484929567437,0.7880501145309375,0.7971541519413126,0.7920314206882892,0.765804195399721,0.7373925822071711,0.7673511598328716,0.7605649313201213,0.757948730603982
F48,0.7982032152618944,0.7868977802394987,0.784952243209516,0.8063336558324319,0.7686950682522254,0.8069825391155065,0.83554995323049,0.8336908086477741,0.8028786208270147,0.8260642204918325,0.810387494428661,0.8269274770672088,0.7922258842996338,0.8152559719197148,0.8033723650526232,0.8335960160224198,0.7963517435755152,0.8080018615113997,0.808686063083878,0.842075972658395,0.832010881965627,0.774314563918053,0.8162800523764777,0.8325216668307501,0.8183532330086761,0.8062043714846622,0.7951001646394843,0.8195551955700446,0.7983320839709619,0.8161280261424568,0.797100927812046,0.7986543669349304,0.8037469427694023,0.8026495255729986,0.7985427008091596,0.7631469263692607,0.7938515262571949,0.7811089161510826,0.8218461760244273,0.7606814852034431,0.8346493346162552,0.8220019901564868,0.8018490567663744,0.8329136086867607,0.8121488001186508,0.8064332755997237,0.8097245107018891,0.8088414591778676,0.8452607044597654,0.8513698460834835,0.8572868808224706,0.8266659323778655,0.8159805642151775,0.8266009341947854,0.8243302326349853,0.8035383945318024,0.7932779037266086,0.815180495482648,0.8426527999626541,0.8477054056502288,0.0,0.8098097648522347,0.8265697981081634,0.8136833258101105,0.7838813666997175,0.8227506445852186,0.8082689584662457,0.8210265420085341,0.803872654951569,0.7796640065753658,0.8131614818628962,0.8034766972674274,0.8107981392829082,0.8041141489982403,0.8095660904237435,0.8197815093205005,0.8034151369809499,0.8343544508592933,0.7900684942760002,0.8204641527016109,0.7915563304402337,0.8356880512776749,0.7885171932194914,0.8258483598000427,0.7998142891493661,0.8110690843324324,0.7963719971431426,0.8200015494305809,0.8132959317202936,0.7936441963278581,0.821311715510123,0.7874586530150305,0.7967870049766738,0.8144410404820734,0.8180192529401681,0.8061635459792673,0.8069435975807048,0.7839661860004649,0.7852722155158636,0.8195477216216944,0.8118451710009218,0.7811686911321039,0.8157854258720979,0.7977305211614614,0.7909051708127793,0.778956466377933,0.79359515718823,0.8122502195851087,0.7856765827422796
F49,0.7572013861250098,0.8014733520809797,0.7788211940706047,0.7697402690950609,0.7789044404199801,0.8088233676943763,0.8037118445662241,0.7706411834194482,0.7866709417484246,0.7943288349473088,0.7767480213701586,0.8043965760335682,0.7841074277549882,0.762254412122942,0.7362754450781521,0.7955802521585991,0.757649153896228,0.7633662102176627,0.7580786885060987,0.7840789293566343,0.8034816272676439,0.7614637465984707,0.7808169209324641,0.8135454837056231,0.7802282583640533,0.7598632890386393,0.7593284873965055,0.758471511501247,0.7625363193727039,0.7625161861030111,0.742607657507804,0.7440006164171581,0.7572624784529878,0.7688117565008404,0.7811120661079953,0.7616821732210288,0.8047695107048165,0.7642782259727942,0.7867028932298452,0.7440480213264933,0.7808006225770552,0.7957382177946329,0.7752762723535104,0.7926866114053644,0.7926825023619812,0.7431111391784898,0.775046725300885,0.7701568542934839,0.7795870744559843,0.7928034878814786,0.7950298978287382,0.7748553139966535,0.7640982173447172,0.7720582964388232,0.8131919860668899,0.7581311685602435,0.7716742500012546,0.7733249324148798,0.7646158913490981,0.7567314056491518,0.8098097648522347,0.0,0.8438632737131045,0.7595904869691711,0.726191599020187,0.7765679155662722,0.753013491752295,0.7622474778388387,0.7600237009101793,0.7390583883529096,0.7635785513869449,0.7748977042490036,0.7652268075372609,0.7940611470949498,0.7567080013648748,0.7768724606673288,0.7555628444903805,0.7784140626218958,0.7458769742759445,0.7771526196901759,0.7548532042706846,0.7695929707332706,0.7510538010803833,0.7734941681466984,0.7651889489982115,0.7743314310495326,0.7579527221967283,0.8782559030066177,0.7734129512112033,0.7482496894750176,0.7624444168911854,0.7599731362466086,0.7620475349718214,0.7820470877415661,0.7840900784174456,0.768308201563117,0.7624401858462966,0.7580585690840917,0.761685846251565,0.7989126809664974,0.7798304035945054,0.7876191907115755,0.791580154904864,0.7865286811952701,0.7860446795916103,0.7837757809066944,0.7731212757707767,0.7762199716015494,0.7537784515457778
F50,0.7913683705584302,0.7677062562138572,0.7470394361390216,0.8108729321524208,0.7404995460511066,0.7661727458310243,0.7861481413439819,0.8117660717125716,0.7658255736678885,0.7816826029907251,0.7713276136186763,0.7959151094331525,0.783052224240751,0.7937771449333104,0.7558770560168206,0.7696345395297612,0.7563613802328683,0.7650235913127318,0.777377795214733,0.7724642667404914,0.7879048015924462,0.7401659256414609,0.781076779485962,0.8027007817990567,0.7953959155541779,0.8072989201373632,0.7695684001940292,0.7890668859251629,0.7594247279486174,0.7659605797120572,0.7600992528985551,0.7638944375796455,0.7671420700732774,0.7684653538953032,0.7746224448805534,0.7324672267012298,0.7625379700621785,0.7435301528505291,0.7776354387392318,0.7445480476301697,0.7772632933960579,0.7568163093434671,0.7995344851011825,0.7770513116850921,0.7914915388723212,0.7749320060456546,0.8169124973022786,0.7827651464845611,0.8009673094854263,0.7887648311450125,0.807631172481095,0.7945793688955805,0.764287364680301,0.7937310131462358,0.8037876330331617,0.7618061572355499,0.7787020055289479,0.7887418713866684,0.7695321742942682,0.7584628244520314,0.8265697981081634,0.8438632737131045,0.0,0.7834410482232245,0.7514617057114638,0.7835405566404645,0.7621886588211644,0.7812022820356499,0.7628654602022409,0.7497831034567239,0.78265718804413,0.7687818014887438,0.7645802085426509,0.7708682491041492,0.7661012297529634,0.7787483606938713,0.767945280080795,0.7739362563585584,0.7646909280545816,0.7942391075043983,0.759806053521576,0.7775663990943439,0.7408585852287556,0.7838908135699988,0.774644842392568,0.7652377723046772,0.751906478057358,0.8209470987040842,0.7605837297333813,0.7505880749373555,0.757582801113467,0.7288218956542423,0.7522813750306343,0.7555778393391508,0.7629216937326557,0.7705974412258358,0.7424738155404341,0.759904187940059,0.7491602561881069,0.7769999230418927,0.7695745373069838,0.7530708595997548,0.7713184718256341,0.7702049869402245,0.7734709468278278,0.7581998533757157,0.7858770204853623,0.8019718199675436,0.7680103782685204
F51,0.7529427445281053,0.7596663632706031,0.7573839058466264,0.7639414455472032,0.7591695039913142,0.7846498067608595,0.7727031622451872,0.8023571405632467,0.7785972374460721,0.7836409301820356,0.7816953201112783,0.7827981277134897,0.7726398380283205,0.834941961990945,0.7746176480767986,0.8116876005780763,0.7827767603427083,0.7958087116111139,0.7730027785929653,0.7730789788016665,0.7934227270046973,0.7874348656976372,0.7909006411381062,0.8075821944355827,0.8046948083968681,0.8065344204679517,0.7864005801941815,0.8016470827202522,0.7908860559124256,0.7973148826870247,0.7854527774196329,0.7967474779084117,0.8036037511703629,0.811109352999141,0.7834267789309486,0.7555431677078556,0.7757597919942615,0.7869769205690047,0.7898710733664734,0.7884191293213849,0.8230037367428451,0.8201955232866802,0.7688587609340769,0.7939987312190406,0.810809729135759,0.782875593181762,0.7797055472554725,0.7887863598462654,0.8084236116580639,0.7740782732420561,0.8018930299027757,0.8206012169617687,0.8216563276668779,0.8146735492162581,0.8031283468254373,0.7701265522919113,0.795933999464667,0.8074621190627086,0.8084730983998453,0.825718804664087,0.8136833258101105,0.7595904869691711,0.7834410482232245,0.0,0.8423863219989294,0.7849438115391628,0.8038368708244024,0.7845944784375197,0.7980358666284021,0.7834731368416887,0.78914965284191,0.7709003304267189,0.7830826123790148,0.8190014769857217,0.8168312466368544,0.8236782342239338,0.8053651887320727,0.8119340219958773,0.8103470463363076,0.8158076382006657,0.7736300212097653,0.818072298205687,0.7999202312749201,0.7816351311624017,0.8038698036258178,0.7921583934436764,0.7550192320592669,0.7934508588003487,0.7686929164845037,0.771267073190312,0.778975333692959,0.7565823384174231,0.7707338579994044,0.7575293392194224,0.7684975967949527,0.7664574545048172,0.765237257382216,0.763612959707451,0.7393537369047278,0.7774038980305422,0.7819505503959155,0.7464525492152114,0.7815243351570248,0.7953307144262695,0.763799243739753,0.7450091527660125,0.7448003754127069,0.777035841487115,0.7589865711830539
F83,0.7343608385443577,0.7482606680396335,0.7350987246679862,0.7498515597031203,0.7491247306910397,0.8045687177105889,0.7610217039097683,0.7848287515426154,0.7770353569810667,0.8004748442574358,0.783945052001278,0.779073853013737,0.7821775326076967,0.8233466279071167,0.7881561679324565,0.7973759737521353,0.769766620239106,0.7916824366804966,0.7765371980968919,0.7880872154626868,0.7863799111924038,0.7719983297725058,0.7954662047615086,0.7882474412741306,0.7859618266599453,0.7903079147439684,0.8263395852959148,0.8204428730961163,0.8049279494515144,0.8124940414433132,0.8237517668020763,0.8400296257670303,0.8420782507005893,0.8053159252357049,0.8061462478686651,0.7792142532404274,0.7999369519937678,0.8352176355435121,0.8408745881396402,0.8339437856453367,0.8148921047082506,0.8115281650566696,0.7491025822038855,0.8118603494555005,0.7835315567136685,0.7668840855842023,0.7966263434969764,0.769923796849312,0.7917716442123226,0.7561177975903712,0.7837695376161806,0.8200261677896755,0.825442354438522,0.8585777524820758,0.8255836869671287,0.8063519025885224,0.8128811770317761,0.8348427965210691,0.7957003823684606,0.8135622780501138,0.7838813666997175,0.726191599020187,0.7514617057114638,0.8423863219989294,0.0,0.7828366784696139,0.8322380183563329,0.8269981225627728,0.848281303633094,0.827705747444698,0.8345462914393724,0.8076257161062214,0.8326558136937877,0.8200204081121052,0.8503547616187296,0.8145797009722141,0.8167753307089669,0.8286846923827876,0.8279219662719122,0.8208072450714217,0.7918651328662559,0.8180288522379061,0.8206017016188333,0.7692419760373477,0.7681666295283914,0.8327388866621954,0.7530775433274087,0.7788889465245855,0.7723451331448256,0.772259247439587,0.7645342260549699,0.7545997597183375,0.7702941640453376,0.7719507173640997,0.7726014229623813,0.7878981531809045,0.773897520663131,0.7644035319834663,0.7332461566735519,0.79151288070725,0.7890657744458268,0.7460120049755261,0.7588404797071456,0.7646311394019212,0.7322405799439119,0.7205604607990329,0.7487136510879449,0.7521393204491432,0.7399445504090066
F54,0.7953811697003912,0.7787818540778642,0.7828384453289056,0.8247778467344031,0.7770286111358164,0.8250205398838022,0.818028231230982,0.8333990811656006,0.8011392110808172,0.8435262874172128,0.8361577593546439,0.8227722177852057,0.8622859806615766,0.8232387165083,0.853305795945259,0.8799191158720446,0.803284112662919,0.8174168524367087,0.817318710729057,0.8167997651241053,0.8226383375554783,0.7722227851698864,0.8000763112655027,0.8070998400377231,0.8239839913670243,0.8154801585497289,0.7955034086662536,0.8058827437950877,0.7936053739482322,0.8132611774646394,0.8131375189444565,0.8223567167272674,0.8253642798507503,0.8110095159471146,0.7869072489486666,0.7617259162964667,0.8156266376801982,0.7831552066279528,0.8351388350695798,0.7623410452252788,0.7889209630821762,0.8598807261005079,0.8396011156108683,0.7943018429935905,0.7939138717431274,0.8434238105366094,0.8196750176416392,0.8372347848411792,0.8370223393827741,0.8201599189512117,0.8457253233209527,0.8401808028440219,0.8176425470771914,0.8263526861334847,0.8516821506935359,0.7965055032777887,0.7923689572406613,0.8062888075024781,0.7971204452525614,0.7819404456231716,0.8227506445852186,0.7765679155662722,0.7835405566404645,0.7849438115391628,0.7828366784696139,0.0,0.8073092102662495,0.8263066496822068,0.8160717680493984,0.7928116274396539,0.819723095704974,0.8001256542597871,0.8004950398388748,0.8030392422645978,0.8052497516590696,0.8083693364587973,0.7888721500214895,0.7830519226443946,0.7790063659649942,0.8020017975487058,0.8053035036218896,0.79902252481385,0.7955462731507584,0.8420312094049618,0.8284677114237619,0.8295839067308305,0.7876395568366232,0.8220516477487914,0.7893376588116596,0.7837187026570585,0.8107492391247988,0.7598524039884949,0.7978399896842492,0.8060601943774438,0.8019440047817334,0.7917384930934745,0.7906976102676129,0.778027520130611,0.7900576973525918,0.8091378168328932,0.8098797116400368,0.7717788471984368,0.822344972217787,0.8123219382617484,0.7966286094582912,0.794681502927197,0.7918030215960431,0.7861086542917075,0.7874698961546966
F57,0.8095555669084852,0.774774952893948,0.7935344830200548,0.7961904237127447,0.7745810838311595,0.8149650395680773,0.8045834472808442,0.7997061223828797,0.8113026280810703,0.8540263596117867,0.8442417939228565,0.806674606010616,0.8116364685940431,0.8593580318013335,0.8353738532234374,0.8434832655118129,0.8118003388290503,0.8014651332987022,0.8342072345222579,0.8246617687742367,0.8244202413618931,0.7802286787436074,0.800453027420209,0.8161696995744515,0.8038146340173986,0.7973580810212009,0.8673234960134021,0.8847100497430369,0.855727946261671,0.9207726488285966,0.8777613808946618,0.8807497007430442,0.8826992136955283,0.8542111592097289,0.8302886490940221,0.8114933082052403,0.8217113384218866,0.8360881472074165,0.8577359706799256,0.82381171251928,0.8421414226927246,0.7929516369747137,0.7994224879721945,0.8135104354595696,0.7951766257797287,0.8007634898710048,0.8185238061726751,0.8099585756436611,0.8040848279707138,0.816626249485387,0.8526877382463294,0.8677024945559592,0.8688832923991238,0.885648099216743,0.8639963040369352,0.8592861027008105,0.8270835112922287,0.8427326283988879,0.8507277938251874,0.825632016454114,0.8082689584662457,0.753013491752295,0.7621886588211644,0.8038368708244024,0.8322380183563329,0.8073092102662495,0.0,0.8749666004160158,0.8803114495156612,0.9132148096235692,0.8915614003443731,0.856728647955005,0.8803783672277988,0.8413037967768354,0.854315290670631,0.8505382889020103,0.8584413640668282,0.8590713958022341,0.828377069584687,0.8390076980045384,0.8370896503233021,0.8172522837236869,0.8198839364203229,0.8073958512929134,0.7940800734534993,0.8772006370575681,0.8230623404499459,0.7891630904592146,0.8336814160805313,0.8168693703547796,0.832392062286727,0.7801810183426483,0.8429110532602971,0.8382493244518157,0.8308682354170548,0.851450234762909,0.8273403573202774,0.836223876619316,0.8109638706275135,0.7801260399853823,0.8712298293448657,0.7903054611193041,0.8061431495973346,0.8157099474334634,0.7598254505352038,0.7653111324079325,0.8007242142705874,0.7969877587948911,0.7912916622959116
